ID User;Install Date;Country;Platform;Purchase Date;IAP Name;Purchases
b76423691f89;30/08/2019;US;ANDROID;03/09/2019;SpecialPack0;1
b76423691f89;30/08/2019;US;ANDROID;03/09/2019;PiggyBank2;1
b76423691f89;30/08/2019;US;ANDROID;05/09/2019;SpecialPack0;1
b76423691f89;30/08/2019;US;ANDROID;06/09/2019;Pack1;1
7de36bf01e34;26/08/2019;CH;ANDROID;31/08/2019;SpecialPack0;1
7de36bf01e34;26/08/2019;CH;ANDROID;31/08/2019;Pack1;3
7de36bf01e34;26/08/2019;CH;ANDROID;19/09/2019;SpecialPack0;1
7de36bf01e34;26/08/2019;CH;ANDROID;01/10/2019;SpecialPack0;1
c8dd600f805d;27/08/2019;US;ANDROID;29/08/2019;PiggyBank1;1
c8dd600f805d;27/08/2019;US;ANDROID;30/08/2019;SpecialPack0;1
c8dd600f805d;27/08/2019;US;ANDROID;07/09/2019;Pack1;1
0a0d54a0a4e2;20/08/2019;IT;IOS;22/08/2019;PiggyBank2;1
0a0d54a0a4e2;20/08/2019;IT;IOS;01/09/2019;Pack0;1
6ae1b3c6604d;10/10/2019;FR;ANDROID;11/10/2019;SpecialPack0;1
6ae1b3c6604d;10/10/2019;FR;ANDROID;13/10/2019;Pack1;1
22ff84e82de1;30/08/2019;IT;ANDROID;03/09/2019;Pack1;2
8e9f9338b11c;10/09/2019;DE;ANDROID;10/09/2019;SpecialPack1;1
7d9949910757;11/10/2019;US;ANDROID;17/10/2019;SpecialPack0;1
7d9949910757;11/10/2019;US;ANDROID;17/10/2019;Pack2;1
7d9949910757;11/10/2019;US;ANDROID;17/10/2019;Pack1;1
d764b56d8052;18/08/2019;US;IOS;31/08/2019;PiggyBank2;1
d764b56d8052;18/08/2019;US;IOS;07/09/2019;PiggyBank1;1
41a8b0d4ae35;23/08/2019;GB;ANDROID;24/08/2019;Pack0;1
41a8b0d4ae35;23/08/2019;GB;ANDROID;26/08/2019;Pack0;1
b2e0a00943f9;16/09/2019;US;ANDROID;17/09/2019;SpecialPack0;1
b2e0a00943f9;16/09/2019;US;ANDROID;18/09/2019;Pack1;1
b2e0a00943f9;16/09/2019;US;ANDROID;18/09/2019;SpecialPack1;1
b2e0a00943f9;16/09/2019;US;ANDROID;19/09/2019;Pack1;2
b2e0a00943f9;16/09/2019;US;ANDROID;20/09/2019;Pack1;2
b2e0a00943f9;16/09/2019;US;ANDROID;22/09/2019;Pack1;1
39a4d2d5b151;28/08/2019;DE;ANDROID;31/08/2019;Pack0;1
f706556d0d9f;16/09/2019;US;ANDROID;17/09/2019;SpecialPack0;1
375e6c6da9cd;15/09/2019;DE;ANDROID;21/09/2019;PiggyBank2;1
4d9299cf41ed;11/09/2019;US;ANDROID;12/09/2019;SpecialPack0;1
4d9299cf41ed;11/09/2019;US;ANDROID;13/09/2019;PiggyBank1;1
4d9299cf41ed;11/09/2019;US;ANDROID;15/09/2019;Pack1;1
4d9299cf41ed;11/09/2019;US;ANDROID;10/10/2019;Pack2;1
4d9299cf41ed;11/09/2019;US;ANDROID;13/10/2019;PiggyBank1;1
28d52d66c739;15/10/2019;US;ANDROID;16/10/2019;SpecialPack0;1
28d52d66c739;15/10/2019;US;ANDROID;16/10/2019;PiggyBank1;1
4407fbf47867;31/08/2019;DE;ANDROID;04/09/2019;PiggyBank1;1
a39fb8441838;12/09/2019;US;ANDROID;21/09/2019;SpecialPack1;1
a39fb8441838;12/09/2019;US;ANDROID;22/09/2019;SpecialPack0;1
a39fb8441838;12/09/2019;US;ANDROID;23/09/2019;Pack1;1
a39fb8441838;12/09/2019;US;ANDROID;24/09/2019;SpecialPack3;1
a39fb8441838;12/09/2019;US;ANDROID;25/09/2019;Pack2;1
a39fb8441838;12/09/2019;US;ANDROID;27/09/2019;SpecialPack2;1
a39fb8441838;12/09/2019;US;ANDROID;27/09/2019;Pack3;1
a39fb8441838;12/09/2019;US;ANDROID;28/09/2019;Pack3;2
a39fb8441838;12/09/2019;US;ANDROID;29/09/2019;Pack3;2
a39fb8441838;12/09/2019;US;ANDROID;01/10/2019;Pack3;3
a39fb8441838;12/09/2019;US;ANDROID;02/10/2019;Pack3;1
a39fb8441838;12/09/2019;US;ANDROID;05/10/2019;Pack3;1
a39fb8441838;12/09/2019;US;ANDROID;06/10/2019;Pack3;1
a39fb8441838;12/09/2019;US;ANDROID;09/10/2019;Pack3;1
a39fb8441838;12/09/2019;US;ANDROID;09/10/2019;Pack1;1
a39fb8441838;12/09/2019;US;ANDROID;10/10/2019;Pack3;1
a39fb8441838;12/09/2019;US;ANDROID;12/10/2019;Pack3;1
a39fb8441838;12/09/2019;US;ANDROID;15/10/2019;Pack3;1
a39fb8441838;12/09/2019;US;ANDROID;16/10/2019;Pack3;2
a39fb8441838;12/09/2019;US;ANDROID;18/10/2019;Pack3;2
a39fb8441838;12/09/2019;US;ANDROID;20/10/2019;Pack3;1
7,03661E+11;15/10/2019;DE;ANDROID;15/10/2019;Pack1;1
c289de302361;06/09/2019;GB;ANDROID;07/09/2019;SpecialPack0;1
c289de302361;06/09/2019;GB;ANDROID;07/09/2019;Pack1;1
4945dcbf8c13;04/09/2019;US;ANDROID;05/09/2019;Pack1;1
4945dcbf8c13;04/09/2019;US;ANDROID;06/09/2019;Pack1;2
7b095812023f;03/09/2019;US;ANDROID;08/09/2019;Pack1;2
7b095812023f;03/09/2019;US;ANDROID;10/09/2019;Pack1;1
4ff3126574c3;09/09/2019;US;ANDROID;27/09/2019;Pack1;1
4ff3126574c3;09/09/2019;US;ANDROID;30/09/2019;Pack1;1
05f02712dbc7;10/09/2019;FR;ANDROID;17/09/2019;Pack0;2
ab6e60f83fb3;03/10/2019;DE;ANDROID;05/10/2019;PiggyBank2;1
0fb5984b7e14;07/10/2019;DK;ANDROID;22/10/2019;PiggyBank2;1
a66b345665a3;14/08/2019;US;ANDROID;15/08/2019;Pack1;3
a66b345665a3;14/08/2019;US;ANDROID;18/08/2019;Pack1;2
a66b345665a3;14/08/2019;US;ANDROID;02/09/2019;Pack2;1
a66b345665a3;14/08/2019;US;ANDROID;02/09/2019;Pack1;2
a66b345665a3;14/08/2019;US;ANDROID;12/09/2019;Pack1;2
a66b345665a3;14/08/2019;US;ANDROID;15/09/2019;Pack1;1
a66b345665a3;14/08/2019;US;ANDROID;19/09/2019;Pack1;3
2b3ac98ff766;07/09/2019;DE;ANDROID;11/09/2019;Pack2;1
2b3ac98ff766;07/09/2019;DE;ANDROID;24/09/2019;PiggyBank2;1
6421f6be5b26;23/09/2019;US;ANDROID;23/09/2019;SpecialPack0;1
6421f6be5b26;23/09/2019;US;ANDROID;23/09/2019;Pack1;3
6421f6be5b26;23/09/2019;US;ANDROID;23/09/2019;Pack2;1
6421f6be5b26;23/09/2019;US;ANDROID;23/09/2019;Pack0;1
8951929307b2;20/10/2019;US;ANDROID;21/10/2019;Pack0;1
4d5193d8e906;02/09/2019;DE;ANDROID;03/09/2019;Pack1;1
bbfaefdf1326;11/10/2019;US;ANDROID;12/10/2019;Pack1;2
bbfaefdf1326;11/10/2019;US;ANDROID;13/10/2019;Pack1;1
4381b9650025;28/08/2019;US;ANDROID;29/08/2019;SpecialPack0;1
2ac754d9d17f;22/09/2019;FR;ANDROID;23/09/2019;PiggyBank2;1
2ac754d9d17f;22/09/2019;FR;ANDROID;23/09/2019;Pack2;1
2ac754d9d17f;22/09/2019;FR;ANDROID;25/09/2019;SpecialPack2;1
2ac754d9d17f;22/09/2019;FR;ANDROID;27/09/2019;SpecialPack2;2
2ac754d9d17f;22/09/2019;FR;ANDROID;28/09/2019;Pack3;1
2ac754d9d17f;22/09/2019;FR;ANDROID;30/09/2019;Pack3;1
2ac754d9d17f;22/09/2019;FR;ANDROID;03/10/2019;Pack2;1
2ac754d9d17f;22/09/2019;FR;ANDROID;05/10/2019;PiggyBank2;1
2ac754d9d17f;22/09/2019;FR;ANDROID;22/10/2019;Pack3;1
d91534d2a0cc;11/10/2019;US;ANDROID;20/10/2019;PiggyBank2;1
694d94c565db;04/09/2019;DE;ANDROID;05/09/2019;PiggyBank1;1
694d94c565db;04/09/2019;DE;ANDROID;05/09/2019;SpecialPack0;1
694d94c565db;04/09/2019;DE;ANDROID;05/09/2019;Pack1;2
694d94c565db;04/09/2019;DE;ANDROID;07/09/2019;Pack1;2
694d94c565db;04/09/2019;DE;ANDROID;07/09/2019;Pack0;2
694d94c565db;04/09/2019;DE;ANDROID;09/09/2019;SpecialPack0;1
694d94c565db;04/09/2019;DE;ANDROID;09/09/2019;Pack1;1
694d94c565db;04/09/2019;DE;ANDROID;16/09/2019;Pack1;1
236eecdba0d6;19/09/2019;FR;ANDROID;23/09/2019;Pack1;1
236eecdba0d6;19/09/2019;FR;ANDROID;23/09/2019;SpecialPack0;1
4c5740a4a34a;16/10/2019;SE;ANDROID;21/10/2019;SpecialPack0;1
4c5740a4a34a;16/10/2019;SE;ANDROID;23/10/2019;Pack2;1
509a8539af9d;03/09/2019;US;ANDROID;04/09/2019;SpecialPack0;1
509a8539af9d;03/09/2019;US;ANDROID;07/09/2019;SpecialPack0;1
1ad58dde92fc;05/10/2019;IT;ANDROID;07/10/2019;Pack1;1
1ad58dde92fc;05/10/2019;IT;ANDROID;08/10/2019;SpecialPack0;1
1ad58dde92fc;05/10/2019;IT;ANDROID;14/10/2019;Pack1;1
1ad58dde92fc;05/10/2019;IT;ANDROID;15/10/2019;Pack1;1
1ad58dde92fc;05/10/2019;IT;ANDROID;16/10/2019;SpecialPack0;1
1ad58dde92fc;05/10/2019;IT;ANDROID;16/10/2019;Pack1;1
1ad58dde92fc;05/10/2019;IT;ANDROID;18/10/2019;SpecialPack0;1
b54ad5db4203;30/08/2019;GB;ANDROID;12/09/2019;PiggyBank2;1
1fd7e4ecaca8;11/09/2019;US;ANDROID;11/09/2019;SpecialPack0;1
d7c5e0521f59;02/10/2019;FR;ANDROID;04/10/2019;SpecialPack1;1
d7c5e0521f59;02/10/2019;FR;ANDROID;05/10/2019;SpecialPack0;1
72ca4495c9e5;07/09/2019;US;ANDROID;08/09/2019;PiggyBank2;1
8cfc8fa2b77b;28/09/2019;US;ANDROID;29/09/2019;SpecialPack0;1
8cfc8fa2b77b;28/09/2019;US;ANDROID;05/10/2019;SpecialPack1;1
fa016d5f5ab2;08/09/2019;US;ANDROID;10/09/2019;PiggyBank1;1
fa016d5f5ab2;08/09/2019;US;ANDROID;15/09/2019;PiggyBank1;1
fa016d5f5ab2;08/09/2019;US;ANDROID;19/09/2019;PiggyBank1;1
912dafa2589c;17/08/2019;US;ANDROID;19/08/2019;PiggyBank1;1
7f853c7daa24;10/09/2019;FR;ANDROID;11/09/2019;SpecialPack0;1
0171174d60eb;28/09/2019;US;ANDROID;04/10/2019;Pack1;1
2269f1dddf58;10/09/2019;FR;ANDROID;10/09/2019;Pack2;1
bd2f1caf4cc2;04/10/2019;FR;ANDROID;09/10/2019;PiggyBank2;1
bd2f1caf4cc2;04/10/2019;FR;ANDROID;15/10/2019;PiggyBank2;1
f0d1ff1b15d5;19/09/2019;FR;ANDROID;20/09/2019;SpecialPack0;1
1b52a6ed6c08;21/08/2019;SE;ANDROID;04/10/2019;Pack1;3
5456ddd17d64;07/10/2019;GB;IOS;08/10/2019;Pack1;1
d10ff86896c7;04/10/2019;AU;ANDROID;06/10/2019;SpecialPack1;1
d10ff86896c7;04/10/2019;AU;ANDROID;06/10/2019;PiggyBank2;1
1704c4b2a128;08/09/2019;IT;ANDROID;17/09/2019;Pack1;1
d600d9cc8917;08/09/2019;DE;ANDROID;08/09/2019;SpecialPack0;1
d600d9cc8917;08/09/2019;DE;ANDROID;08/09/2019;Pack0;1
5e362d3c6c91;19/10/2019;GB;ANDROID;19/10/2019;Pack1;1
5e362d3c6c91;19/10/2019;GB;ANDROID;21/10/2019;Pack1;1
5e362d3c6c91;19/10/2019;GB;ANDROID;22/10/2019;Pack1;1
deb7db3556ac;04/09/2019;DE;ANDROID;06/09/2019;SpecialPack0;1
44a58f7884f1;31/08/2019;CH;ANDROID;31/08/2019;SpecialPack1;2
44a58f7884f1;31/08/2019;CH;ANDROID;31/08/2019;SpecialPack0;1
44a58f7884f1;31/08/2019;CH;ANDROID;31/08/2019;Pack1;1
44a58f7884f1;31/08/2019;CH;ANDROID;31/08/2019;Pack2;1
c55576de1f57;20/10/2019;CA;ANDROID;21/10/2019;PiggyBank2;1
c55576de1f57;20/10/2019;CA;ANDROID;21/10/2019;SpecialPack0;1
c55576de1f57;20/10/2019;CA;ANDROID;21/10/2019;Pack1;2
2c37b436ad99;11/09/2019;IT;ANDROID;12/09/2019;Pack0;1
2c37b436ad99;11/09/2019;IT;ANDROID;12/09/2019;SpecialPack0;1
2c37b436ad99;11/09/2019;IT;ANDROID;13/09/2019;SpecialPack0;1
940f85652169;20/10/2019;CA;ANDROID;21/10/2019;Pack1;2
354c4ba55c97;29/08/2019;DE;ANDROID;29/08/2019;Pack0;1
354c4ba55c97;29/08/2019;DE;ANDROID;29/08/2019;SpecialPack1;1
354c4ba55c97;29/08/2019;DE;ANDROID;30/08/2019;SpecialPack1;1
354c4ba55c97;29/08/2019;DE;ANDROID;30/08/2019;PiggyBank2;1
354c4ba55c97;29/08/2019;DE;ANDROID;30/08/2019;SpecialPack2;1
8ba2c440410b;24/09/2019;AU;ANDROID;06/10/2019;PiggyBank2;1
9c66e311b377;22/09/2019;US;ANDROID;02/10/2019;SpecialPack0;1
430802c6716f;17/09/2019;US;ANDROID;09/10/2019;Pack1;1
430802c6716f;17/09/2019;US;ANDROID;11/10/2019;Pack1;1
b09b1705963e;13/09/2019;FR;ANDROID;13/09/2019;SpecialPack0;1
78e03f51b201;05/09/2019;DE;ANDROID;05/09/2019;Pack1;1
e131afdf985a;17/09/2019;SE;ANDROID;26/09/2019;Pack1;1
e131afdf985a;17/09/2019;SE;ANDROID;26/09/2019;SpecialPack0;1
e131afdf985a;17/09/2019;SE;ANDROID;27/09/2019;Pack1;2
e131afdf985a;17/09/2019;SE;ANDROID;28/09/2019;PiggyBank2;1
e131afdf985a;17/09/2019;SE;ANDROID;29/09/2019;SpecialPack1;1
e131afdf985a;17/09/2019;SE;ANDROID;29/09/2019;Pack1;2
e131afdf985a;17/09/2019;SE;ANDROID;29/09/2019;SpecialPack2;1
e131afdf985a;17/09/2019;SE;ANDROID;29/09/2019;Pack0;1
e131afdf985a;17/09/2019;SE;ANDROID;30/09/2019;Pack1;3
15bb2180cc44;15/09/2019;AU;ANDROID;23/09/2019;Pack1;1
cd6cd263a0f2;12/08/2019;GB;ANDROID;12/08/2019;Pack1;1
cd6cd263a0f2;12/08/2019;GB;ANDROID;24/08/2019;PiggyBank2;1
738cc9202f7b;23/09/2019;US;ANDROID;10/10/2019;PiggyBank2;1
ca15f8d6c8d5;29/08/2019;AU;ANDROID;11/09/2019;SpecialPack0;1
b7006ab9deb9;06/09/2019;US;ANDROID;29/09/2019;Pack1;1
b7006ab9deb9;06/09/2019;US;ANDROID;12/10/2019;Pack1;1
12767ef8885c;31/08/2019;US;ANDROID;01/09/2019;SpecialPack0;1
12767ef8885c;31/08/2019;US;ANDROID;02/09/2019;Pack1;1
12767ef8885c;31/08/2019;US;ANDROID;05/09/2019;PiggyBank1;1
12767ef8885c;31/08/2019;US;ANDROID;06/09/2019;SpecialPack0;1
12767ef8885c;31/08/2019;US;ANDROID;07/09/2019;SpecialPack1;1
9ddb7b11f123;07/09/2019;US;ANDROID;07/09/2019;Pack1;1
9ddb7b11f123;07/09/2019;US;ANDROID;07/09/2019;SpecialPack0;1
9ddb7b11f123;07/09/2019;US;ANDROID;15/10/2019;Pack1;3
9ddb7b11f123;07/09/2019;US;ANDROID;18/10/2019;SpecialPack0;1
9ddb7b11f123;07/09/2019;US;ANDROID;18/10/2019;Pack1;2
9ddb7b11f123;07/09/2019;US;ANDROID;21/10/2019;SpecialPack0;2
9ddb7b11f123;07/09/2019;US;ANDROID;22/10/2019;Pack1;1
9ddb7b11f123;07/09/2019;US;ANDROID;22/10/2019;SpecialPack0;1
9ddb7b11f123;07/09/2019;US;ANDROID;23/10/2019;SpecialPack0;1
22b895ac3dae;04/10/2019;FR;ANDROID;04/10/2019;Pack1;1
22b895ac3dae;04/10/2019;FR;ANDROID;05/10/2019;Pack1;2
d79c81ba83a4;01/09/2019;DE;ANDROID;09/09/2019;SpecialPack0;1
0aa4a0e044ab;28/08/2019;US;ANDROID;30/08/2019;Pack0;1
bdd8cbe4b95b;11/09/2019;US;ANDROID;11/09/2019;PiggyBank1;1
bdd8cbe4b95b;11/09/2019;US;ANDROID;14/09/2019;SpecialPack0;1
bdd8cbe4b95b;11/09/2019;US;ANDROID;14/09/2019;Pack3;1
bdd8cbe4b95b;11/09/2019;US;ANDROID;14/09/2019;SpecialPack1;1
bdd8cbe4b95b;11/09/2019;US;ANDROID;14/09/2019;SpecialPack2;2
bdd8cbe4b95b;11/09/2019;US;ANDROID;15/09/2019;Pack2;1
bdd8cbe4b95b;11/09/2019;US;ANDROID;15/09/2019;PiggyBank2;1
bdd8cbe4b95b;11/09/2019;US;ANDROID;15/09/2019;Pack3;1
bdd8cbe4b95b;11/09/2019;US;ANDROID;16/09/2019;Pack1;1
bdd8cbe4b95b;11/09/2019;US;ANDROID;16/09/2019;Pack3;1
bdd8cbe4b95b;11/09/2019;US;ANDROID;17/09/2019;Pack1;2
bdd8cbe4b95b;11/09/2019;US;ANDROID;18/09/2019;Pack1;1
bdd8cbe4b95b;11/09/2019;US;ANDROID;19/09/2019;SpecialPack2;1
bdd8cbe4b95b;11/09/2019;US;ANDROID;19/09/2019;PiggyBank2;1
bdd8cbe4b95b;11/09/2019;US;ANDROID;19/09/2019;SpecialPack1;1
bdd8cbe4b95b;11/09/2019;US;ANDROID;20/09/2019;Pack1;1
bdd8cbe4b95b;11/09/2019;US;ANDROID;22/09/2019;Pack1;1
bdd8cbe4b95b;11/09/2019;US;ANDROID;30/09/2019;Pack1;1
bdd8cbe4b95b;11/09/2019;US;ANDROID;01/10/2019;Pack1;2
bdd8cbe4b95b;11/09/2019;US;ANDROID;04/10/2019;PiggyBank1;1
bdd8cbe4b95b;11/09/2019;US;ANDROID;06/10/2019;Pack1;1
bdd8cbe4b95b;11/09/2019;US;ANDROID;13/10/2019;SpecialPack1;1
bdd8cbe4b95b;11/09/2019;US;ANDROID;15/10/2019;Pack1;2
bdd8cbe4b95b;11/09/2019;US;ANDROID;19/10/2019;Pack1;1
b5c07919c850;14/10/2019;GB;ANDROID;15/10/2019;PiggyBank1;1
b5c07919c850;14/10/2019;GB;ANDROID;15/10/2019;Pack1;1
b5c07919c850;14/10/2019;GB;ANDROID;16/10/2019;Pack1;1
b5c07919c850;14/10/2019;GB;ANDROID;20/10/2019;Pack1;1
fd3c3456ba47;18/10/2019;GB;ANDROID;21/10/2019;PiggyBank2;1
fe50d74a8e38;25/09/2019;US;ANDROID;25/09/2019;SpecialPack0;1
fe50d74a8e38;25/09/2019;US;ANDROID;27/09/2019;SpecialPack0;1
fe50d74a8e38;25/09/2019;US;ANDROID;06/10/2019;Pack2;1
d21d2628e493;21/09/2019;US;ANDROID;21/09/2019;SpecialPack0;1
d21d2628e493;21/09/2019;US;ANDROID;21/09/2019;PiggyBank2;1
d21d2628e493;21/09/2019;US;ANDROID;24/09/2019;SpecialPack0;1
d21d2628e493;21/09/2019;US;ANDROID;24/09/2019;Pack0;1
d21d2628e493;21/09/2019;US;ANDROID;27/09/2019;PiggyBank2;1
d21d2628e493;21/09/2019;US;ANDROID;30/09/2019;SpecialPack0;2
d21d2628e493;21/09/2019;US;ANDROID;09/10/2019;Pack1;1
d21d2628e493;21/09/2019;US;ANDROID;09/10/2019;PiggyBank2;1
18aafa6649d5;15/09/2019;GB;ANDROID;22/09/2019;PiggyBank2;1
a9a003965b56;22/09/2019;GB;ANDROID;25/09/2019;Pack1;1
c6add7440c45;31/08/2019;FR;ANDROID;02/09/2019;PiggyBank2;1
c6add7440c45;31/08/2019;FR;ANDROID;02/09/2019;SpecialPack1;1
c6add7440c45;31/08/2019;FR;ANDROID;02/09/2019;SpecialPack0;1
c6add7440c45;31/08/2019;FR;ANDROID;03/09/2019;SpecialPack1;1
c6add7440c45;31/08/2019;FR;ANDROID;05/09/2019;SpecialPack2;1
c6add7440c45;31/08/2019;FR;ANDROID;07/09/2019;SpecialPack1;1
c6add7440c45;31/08/2019;FR;ANDROID;08/09/2019;SpecialPack1;2
c6add7440c45;31/08/2019;FR;ANDROID;08/09/2019;PiggyBank2;1
c6add7440c45;31/08/2019;FR;ANDROID;10/09/2019;SpecialPack2;1
c6add7440c45;31/08/2019;FR;ANDROID;11/09/2019;SpecialPack2;1
c6add7440c45;31/08/2019;FR;ANDROID;12/09/2019;PiggyBank2;1
c6add7440c45;31/08/2019;FR;ANDROID;15/09/2019;SpecialPack1;1
c6add7440c45;31/08/2019;FR;ANDROID;18/09/2019;SpecialPack2;1
c6add7440c45;31/08/2019;FR;ANDROID;19/09/2019;SpecialPack2;1
c6add7440c45;31/08/2019;FR;ANDROID;18/10/2019;SpecialPack1;1
c6add7440c45;31/08/2019;FR;ANDROID;19/10/2019;SpecialPack1;1
11518da93b90;14/10/2019;DE;ANDROID;18/10/2019;SpecialPack0;2
53651481a392;18/09/2019;FR;ANDROID;20/09/2019;Pack1;1
f2834f3f0289;13/09/2019;CA;ANDROID;21/09/2019;SpecialPack1;1
16a8a918a3cc;06/09/2019;DE;ANDROID;09/09/2019;SpecialPack0;1
433f87d18c86;21/09/2019;US;ANDROID;25/09/2019;SpecialPack0;1
bb9065224b57;14/10/2019;US;ANDROID;15/10/2019;SpecialPack0;1
f0204689c551;07/10/2019;FR;ANDROID;07/10/2019;Pack1;2
f0204689c551;07/10/2019;FR;ANDROID;07/10/2019;PiggyBank1;1
f0204689c551;07/10/2019;FR;ANDROID;15/10/2019;SpecialPack1;1
c5d3167e674f;31/08/2019;US;ANDROID;01/09/2019;Pack1;1
c5d3167e674f;31/08/2019;US;ANDROID;01/09/2019;SpecialPack0;1
69345ded33ab;14/09/2019;US;ANDROID;19/09/2019;SpecialPack0;1
b8d0fa30030d;08/09/2019;GB;ANDROID;08/09/2019;Pack0;3
b8d0fa30030d;08/09/2019;GB;ANDROID;03/10/2019;Pack1;1
b8d0fa30030d;08/09/2019;GB;ANDROID;04/10/2019;Pack0;1
d144b2c6aa68;11/09/2019;US;ANDROID;13/09/2019;SpecialPack0;1
968b67e91b6e;22/09/2019;DE;ANDROID;01/10/2019;SpecialPack0;1
968b67e91b6e;22/09/2019;DE;ANDROID;10/10/2019;Pack1;1
6c6c6cdb215c;22/10/2019;SE;ANDROID;22/10/2019;PiggyBank2;1
6c6c6cdb215c;22/10/2019;SE;ANDROID;23/10/2019;PiggyBank2;1
8944894dc9d0;18/09/2019;US;ANDROID;18/09/2019;Pack1;1
8944894dc9d0;18/09/2019;US;ANDROID;27/09/2019;PiggyBank1;1
55f97ae3ea2d;14/08/2019;US;ANDROID;17/08/2019;Pack1;2
69953b12446e;12/09/2019;GB;ANDROID;28/09/2019;Pack1;1
69953b12446e;12/09/2019;GB;ANDROID;28/09/2019;Pack0;1
0a09d954ea1c;03/09/2019;IT;ANDROID;03/09/2019;Pack0;1
8e28a80d8866;21/09/2019;FR;ANDROID;22/09/2019;SpecialPack0;1
8e28a80d8866;21/09/2019;FR;ANDROID;22/09/2019;Pack1;2
8e28a80d8866;21/09/2019;FR;ANDROID;24/09/2019;SpecialPack0;1
8e28a80d8866;21/09/2019;FR;ANDROID;24/09/2019;Pack1;1
cbb72a7159db;21/09/2019;IT;ANDROID;30/09/2019;Pack1;1
bd4958c3c981;05/09/2019;US;ANDROID;08/09/2019;Pack1;1
bd4958c3c981;05/09/2019;US;ANDROID;15/09/2019;PiggyBank1;1
72ee31c36f16;25/09/2019;GB;ANDROID;01/10/2019;PiggyBank2;1
82c0df4c8dd5;15/10/2019;DE;ANDROID;17/10/2019;SpecialPack0;1
88839528d992;07/09/2019;US;ANDROID;07/09/2019;Pack1;1
1dcdb3556530;10/10/2019;US;ANDROID;12/10/2019;SpecialPack2;1
1dcdb3556530;10/10/2019;US;ANDROID;12/10/2019;SpecialPack1;2
aa58011a958a;31/08/2019;US;ANDROID;01/09/2019;SpecialPack0;1
aa58011a958a;31/08/2019;US;ANDROID;13/10/2019;SpecialPack0;1
aa58011a958a;31/08/2019;US;ANDROID;13/10/2019;Pack0;1
4da3c156c6bf;12/09/2019;DE;ANDROID;23/09/2019;Pack1;1
1e931177f050;06/09/2019;FR;ANDROID;06/09/2019;SpecialPack1;1
1e931177f050;06/09/2019;FR;ANDROID;06/09/2019;Pack2;1
1e931177f050;06/09/2019;FR;ANDROID;06/09/2019;SpecialPack0;1
1e931177f050;06/09/2019;FR;ANDROID;07/09/2019;Pack1;1
1e931177f050;06/09/2019;FR;ANDROID;07/09/2019;PiggyBank1;1
1e931177f050;06/09/2019;FR;ANDROID;08/09/2019;SpecialPack2;1
1e931177f050;06/09/2019;FR;ANDROID;13/09/2019;Pack2;1
1e931177f050;06/09/2019;FR;ANDROID;21/09/2019;Pack2;1
1e931177f050;06/09/2019;FR;ANDROID;21/09/2019;Pack1;2
1e931177f050;06/09/2019;FR;ANDROID;21/09/2019;Pack3;1
1e931177f050;06/09/2019;FR;ANDROID;22/09/2019;Pack2;1
1e931177f050;06/09/2019;FR;ANDROID;03/10/2019;SpecialPack1;1
643b93bc23cc;19/08/2019;FR;ANDROID;22/08/2019;SpecialPack0;1
643b93bc23cc;19/08/2019;FR;ANDROID;24/08/2019;Pack1;1
643b93bc23cc;19/08/2019;FR;ANDROID;24/08/2019;PiggyBank2;1
643b93bc23cc;19/08/2019;FR;ANDROID;29/08/2019;Pack1;1
643b93bc23cc;19/08/2019;FR;ANDROID;08/09/2019;Pack1;1
d84161e97dab;27/08/2019;DE;ANDROID;27/08/2019;SpecialPack0;1
d84161e97dab;27/08/2019;DE;ANDROID;28/08/2019;SpecialPack0;1
751168b2e7f0;24/09/2019;DK;IOS;26/09/2019;Pack3;1
751168b2e7f0;24/09/2019;DK;IOS;26/09/2019;Pack1;2
751168b2e7f0;24/09/2019;DK;IOS;08/10/2019;Pack1;1
6a53a40cd6f7;23/09/2019;AU;ANDROID;25/09/2019;Pack1;1
3775af4cfd88;19/09/2019;US;ANDROID;28/09/2019;PiggyBank1;1
3775af4cfd88;19/09/2019;US;ANDROID;29/09/2019;Pack1;1
3775af4cfd88;19/09/2019;US;ANDROID;29/09/2019;SpecialPack0;1
45354b9062e8;07/10/2019;AU;ANDROID;11/10/2019;PiggyBank2;1
f1b93ad3bb2b;01/09/2019;US;ANDROID;01/09/2019;SpecialPack1;2
cb0a0fe1077c;22/09/2019;DE;ANDROID;28/09/2019;SpecialPack0;1
cb0a0fe1077c;22/09/2019;DE;ANDROID;09/10/2019;Pack1;1
cb0a0fe1077c;22/09/2019;DE;ANDROID;12/10/2019;Pack1;1
cb0a0fe1077c;22/09/2019;DE;ANDROID;15/10/2019;Pack1;1
cbfc2947edf8;27/09/2019;CA;IOS;27/09/2019;SpecialPack0;1
9,97434E+11;10/10/2019;DE;ANDROID;14/10/2019;Pack1;2
f347451b164f;23/09/2019;FR;ANDROID;28/09/2019;PiggyBank2;1
a5b512b7c647;12/09/2019;FR;ANDROID;12/09/2019;Pack2;2
a5b512b7c647;12/09/2019;FR;ANDROID;12/09/2019;Pack1;2
a5b512b7c647;12/09/2019;FR;ANDROID;12/09/2019;SpecialPack1;1
a5b512b7c647;12/09/2019;FR;ANDROID;12/09/2019;SpecialPack0;1
a5b512b7c647;12/09/2019;FR;ANDROID;12/09/2019;Pack3;1
691ed3f32c68;24/09/2019;US;ANDROID;30/09/2019;PiggyBank2;1
